"datetime","temp_in_degrees_c","magnitude_in_kohm","battery_in_percent","solar_in_percent"
2021-05-23 23:37:32,10.5,13.664,100,0
2021-05-23 23:52:52,10.2,13.694,100,0
2021-05-24 00:08:11,9.8,13.834,100,0
2021-05-24 00:23:31,9.2,13.96,100,0
2021-05-24 00:38:51,9,14.018,100,0
2021-05-24 00:54:10,8.8,14.069,100,0
2021-05-24 01:09:30,8.8,14.173,100,0
2021-05-24 01:24:50,8.7,14.278,100,0
2021-05-24 01:40:10,8.3,14.343,100,0
2021-05-24 01:55:29,7.7,14.435,100,0
2021-05-24 02:26:09,7.2,14.539,100,0
2021-05-24 02:41:28,6.8,14.626,100,0
2021-05-24 02:56:48,6.3,14.708,100,0
2021-05-24 03:27:28,5.2,14.93,100,0
2021-05-24 03:27:43,5.2,14.93,100,0
2021-05-24 03:42:47,5,15.044,100,0
2021-05-24 03:58:08,4.8,15.104,100,0
2021-05-24 04:13:28,4.6,15.155,100,0
2021-05-24 04:28:46,4.6,15.3,100,0
2021-05-24 04:44:06,4.4,15.38,100,0
2021-05-24 04:59:28,4.3,15.423,100,6
2021-05-24 05:14:45,4.3,15.394,100,37
2021-05-24 05:30:05,4.3,15.369,100,22
2021-05-24 05:45:25,4.3,15.293,100,1
2021-05-24 06:00:44,4.6,15.136,100,12
2021-05-24 06:01:00,4.6,15.136,100,12
2021-05-24 06:16:04,5,14.887,100,14
2021-05-24 06:31:24,5.5,14.612,100,14
2021-05-24 06:46:43,6.1,14.36,100,22
2021-05-24 07:02:03,6.9,14.182,100,21
2021-05-24 07:17:23,8.2,13.925,100,21
2021-05-24 07:32:43,9,13.375,100,31
2021-05-24 07:48:02,10.5,12.897,100,52
2021-05-24 08:03:22,12.3,12.202,100,50
2021-05-24 08:18:42,13.8,11.857,100,41
2021-05-24 08:34:02,14,11.752,100,41
2021-05-24 08:49:21,14,11.741,100,42
2021-05-24 09:04:41,14.2,11.717,100,47
2021-05-24 09:20:01,14.2,11.482,100,46
2021-05-24 09:35:21,14.5,11.446,100,50
2021-05-24 09:50:41,14.8,11.436,100,41
2021-05-24 10:06:00,14.6,11.626,100,34
2021-05-24 10:21:20,14.5,11.802,100,38
2021-05-24 10:36:40,14.3,11.914,100,41
2021-05-24 10:51:59,14.7,11.925,100,42
2021-05-24 11:07:19,15,11.925,100,38
2021-05-24 11:22:39,15.6,11.827,100,38
2021-05-24 11:37:59,16.5,11.681,100,36
2021-05-24 11:53:19,17.4,11.56,100,36
2021-05-24 12:08:38,18.4,11.408,100,26
2021-05-24 12:39:18,18.4,11.473,100,35
2021-05-24 12:54:38,18.7,11.468,100,36
2021-05-24 13:09:57,18.7,11.475,100,36
2021-05-24 13:25:17,18.6,11.512,100,36
2021-05-24 13:55:57,20.1,11.254,100,39
2021-05-24 14:11:16,19.9,11.236,100,37
2021-05-24 14:26:36,20.3,11.1,100,38
2021-05-24 14:41:56,20.8,11.04,100,39
2021-05-24 14:57:15,20.9,10.962,100,37
2021-05-24 15:12:35,20.7,11.087,100,35
2021-05-24 15:27:56,20.6,11.198,100,36
2021-05-24 15:43:15,20.7,11.115,100,35
2021-05-24 15:58:35,20.1,11.253,100,18
2021-05-24 15:58:50,20.1,11.253,100,18
2021-05-24 16:01:08,20,11.43,100,16
2021-05-24 16:16:27,17.9,11.751,100,15
2021-05-24 16:16:44,17.9,11.751,100,15
2021-05-24 16:31:47,15.5,12.09,100,25
2021-05-24 16:47:07,14.3,12.382,100,14
2021-05-24 17:02:27,14.3,12.51,100,13
2021-05-24 17:17:46,14.4,12.58,100,15
2021-05-24 17:33:06,14.2,12.764,100,13
2021-05-24 17:48:26,14.3,12.82,100,11
2021-05-24 18:03:45,13.8,12.981,100,10
2021-05-24 18:19:05,13,13.143,100,11
2021-05-24 18:34:25,12.6,13.281,100,14
2021-05-24 18:49:45,12.3,13.329,100,12
2021-05-24 19:05:05,12.3,13.287,100,6
2021-05-24 19:20:25,12.1,13.322,100,10
2021-05-24 19:35:44,11.9,13.241,100,3
2021-05-24 19:51:04,11.8,13.236,100,4
2021-05-24 20:06:24,11.7,13.175,100,57
2021-05-24 20:21:43,11.7,13.101,100,22
2021-05-24 20:37:04,12,12.913,100,13
2021-05-24 20:52:22,11.9,12.831,100,5
2021-05-24 21:07:42,11.8,12.841,100,39
2021-05-24 21:23:02,11.5,12.954,100,44
2021-05-24 21:38:22,11.2,12.989,100,6
2021-05-24 21:53:41,11.1,12.996,100,1
2021-05-24 22:09:01,11.1,13.004,100,0
2021-05-24 22:24:21,10.8,12.989,100,0
2021-05-24 22:39:40,10.6,13.001,100,0
2021-05-24 22:55:00,10.6,12.953,100,0
2021-05-24 23:10:20,10.5,12.928,100,0
2021-05-24 23:25:39,10.2,12.972,100,0
2021-05-24 23:40:59,10.1,13.004,100,0
2021-05-24 23:56:19,9.9,13,100,0
2021-05-25 00:11:39,9.6,13.043,100,0
2021-05-25 00:26:58,9.5,13.122,100,0
2021-05-25 00:42:18,9.4,13.185,100,0
2021-05-25 00:57:38,9.1,13.197,100,0
2021-05-25 01:12:57,8.9,13.267,100,0
2021-05-25 01:28:17,8.9,13.324,100,0
2021-05-25 01:58:57,8.9,13.327,100,0
2021-05-25 02:29:36,8.8,13.205,100,0
2021-05-25 02:44:56,8.9,13.241,100,0
2021-05-25 03:15:35,8.9,13.199,100,0
2021-05-25 03:15:51,8.9,13.199,100,0
2021-05-25 03:30:55,8.7,13.237,100,0
2021-05-25 03:46:15,8.9,13.181,100,0
2021-05-25 04:01:35,8.8,13.139,100,0
2021-05-25 04:16:54,8.9,13.115,100,0
2021-05-25 04:32:14,8.7,13.088,100,0
2021-05-25 04:47:36,8.7,13.132,100,0
2021-05-25 05:02:53,8.7,13.084,100,2
2021-05-25 05:18:12,8.6,13.113,100,5
2021-05-25 05:33:34,8.3,13.156,100,39
2021-05-25 05:48:52,8.3,13.161,100,7
2021-05-25 06:04:12,8.1,13.172,100,33
2021-05-25 06:19:34,8.1,13.13,100,60
2021-05-25 06:34:52,8.3,13.091,100,63
2021-05-25 06:50:11,8.1,13.057,100,56
2021-05-25 07:20:50,8,12.947,100,56
2021-05-25 07:21:06,8,12.947,100,56
2021-05-25 07:36:10,8.1,12.911,100,9
2021-05-25 07:51:32,8.2,12.86,100,13
2021-05-25 08:06:49,8.3,12.828,100,8
2021-05-25 08:22:09,8.3,12.865,100,11
2021-05-25 08:37:32,8.3,12.778,100,26
2021-05-25 08:52:48,8.9,12.487,100,27
2021-05-25 09:08:08,9.1,12.326,100,23
2021-05-25 09:23:27,9.1,12.278,100,26
2021-05-25 09:38:47,9.9,12.011,100,47
2021-05-25 09:54:07,9.9,12.019,100,13
2021-05-25 09:54:22,9.9,12.019,100,13
2021-05-25 10:09:26,9.2,12.206,100,17
2021-05-25 10:40:06,9.3,12.155,100,17
2021-05-25 11:10:45,9.4,12.105,100,29
2021-05-25 11:26:05,10.2,11.879,100,49
2021-05-25 11:41:24,10.7,11.723,100,46
2021-05-25 11:56:44,11.3,11.608,100,36
2021-05-25 12:12:04,10.5,11.784,100,34
2021-05-25 12:58:04,10.9,11.751,100,39
2021-05-25 13:13:23,11.2,11.641,100,45
2021-05-25 13:28:43,11.9,11.469,100,49
2021-05-25 13:44:02,12,11.478,100,41
2021-05-25 13:44:18,12,11.478,100,41
2021-05-25 13:59:22,12.2,11.456,100,34
2021-05-25 14:14:42,12.1,11.508,100,48
2021-05-25 14:30:01,11.8,11.662,100,39
2021-05-25 14:45:21,11.2,11.812,100,27
2021-05-25 15:00:42,10.9,11.963,100,35
2021-05-25 15:16:00,10.8,11.976,100,45
2021-05-25 15:31:20,12.3,11.472,100,48
2021-05-25 15:46:42,13.7,11.128,100,36
2021-05-25 16:02:00,12.5,11.465,100,40
2021-05-25 16:17:19,11.5,11.806,100,27
2021-05-25 16:17:38,11.5,11.806,100,27
2021-05-25 16:32:44,10.6,11.997,100,18
2021-05-25 16:50:34,10.2,12.2,100,32
2021-05-25 17:05:52,11.4,11.968,100,39
2021-05-25 18:07:10,11.1,11.94,100,45
2021-05-25 18:22:30,11.7,11.799,100,42
2021-05-25 18:37:50,11.6,11.815,100,34
2021-05-25 18:53:09,11.1,11.949,100,27
2021-05-25 19:08:29,10.8,12.047,100,23
2021-05-25 19:23:49,10.3,12.18,100,7
2021-05-25 19:39:08,10,12.284,100,48
2021-05-25 19:39:24,10,12.284,100,48
2021-05-25 19:54:29,9.4,12.386,100,32
2021-05-25 20:09:48,9.1,12.476,100,50
2021-05-25 20:25:08,8.9,12.568,100,52
2021-05-25 20:40:27,8.8,12.595,100,58
2021-05-25 20:55:47,8.8,12.568,100,13
2021-05-25 21:11:07,8.8,12.569,100,59
2021-05-25 21:26:26,8.7,12.562,100,4
2021-05-25 21:41:49,8.5,12.616,100,3
2021-05-25 21:57:06,8,12.717,100,0
2021-05-25 22:12:26,7.6,12.738,100,0
2021-05-25 22:12:45,7.6,12.738,100,0
2021-05-25 22:27:45,7.2,12.798,100,0
2021-05-25 22:43:05,7,12.774,100,0
2021-05-25 22:58:25,6.9,12.764,100,0
2021-05-25 23:13:45,7,12.736,100,0
2021-05-25 23:29:04,6.9,12.732,100,0
2021-05-25 23:44:24,6.6,12.69,100,0
2021-05-25 23:59:44,6.9,12.659,100,0
2021-05-26 00:15:03,7,12.69,100,0
2021-05-26 00:30:23,7.1,12.639,100,0
2021-05-26 00:45:43,7.3,12.634,100,0
2021-05-26 00:45:58,7.3,12.634,100,0
2021-05-26 01:01:02,7,12.587,100,0
2021-05-26 01:16:22,6.9,12.567,100,0
2021-05-26 01:31:43,7.2,12.528,100,0
2021-05-26 01:47:01,7.3,12.506,100,0
2021-05-26 02:02:21,7.1,12.516,100,0
2021-05-26 02:17:42,7.3,12.463,100,0
2021-05-26 02:33:00,7.6,12.395,100,0
2021-05-26 02:48:19,7.5,12.355,100,0
2021-05-26 03:03:41,7.2,12.35,100,0
2021-05-26 03:18:59,7.1,12.365,100,0
2021-05-26 03:49:41,7.2,12.32,100,0
2021-05-26 04:04:58,7.4,12.276,100,0
2021-05-26 04:20:18,7.3,12.24,100,0
2021-05-26 04:35:40,7.3,12.204,100,0
2021-05-26 05:06:17,7.6,12.177,100,7
2021-05-26 05:06:32,7.6,12.177,100,7
2021-05-26 05:21:36,7.7,12.14,100,19
2021-05-26 05:36:56,7.9,12.11,100,48
2021-05-26 05:52:16,7.7,12.119,100,21
2021-05-26 06:07:35,7.7,12.116,100,48
2021-05-26 06:22:55,7.8,12.116,100,60
2021-05-26 06:38:16,7.7,12.157,100,4
2021-05-26 06:53:34,7.6,12.167,100,10
2021-05-26 07:08:54,7,12.163,100,10
2021-05-26 07:24:14,7.3,12.152,100,16
2021-05-26 07:39:33,7.7,12.033,100,12
2021-05-26 07:39:49,7.7,12.033,100,12
2021-05-26 07:54:53,8.1,11.969,100,22
2021-05-26 08:10:13,8.5,11.908,100,20
2021-05-26 08:25:32,8.5,11.826,100,11
2021-05-26 08:40:52,8.8,11.756,100,26
2021-05-26 08:56:12,8.8,11.562,100,26
2021-05-26 09:11:31,9.2,11.435,100,16
2021-05-26 09:42:12,9.9,11.247,100,15
2021-05-26 09:57:30,9.9,11.236,100,22
2021-05-26 10:12:50,9.7,11.238,100,21
2021-05-26 10:28:10,9.8,11.252,100,19
2021-05-26 10:43:30,10,11.23,100,19
2021-05-26 10:58:50,10.4,11.158,100,16
2021-05-26 11:29:29,11.3,10.965,100,33
2021-05-26 11:29:45,11.3,10.965,100,33
2021-05-26 11:44:50,11.8,10.886,100,13
2021-05-26 12:00:09,11.6,10.947,100,19
2021-05-26 12:15:28,11.9,10.949,100,17
2021-05-26 12:46:08,12.2,10.974,100,44
2021-05-26 13:01:28,12.6,10.894,100,41
2021-05-26 13:32:07,12.7,10.936,100,40
2021-05-26 13:47:27,12.9,10.92,100,41
2021-05-26 14:02:46,12.9,10.947,100,33
2021-05-26 14:18:06,12.5,11.074,100,30
2021-05-26 14:33:26,12.6,10.952,100,44
2021-05-26 14:33:42,12.6,10.952,100,44
2021-05-26 14:48:46,13.1,10.9,100,38
2021-05-26 15:04:06,13.1,10.842,100,37
2021-05-26 15:19:25,13.1,10.811,100,32
2021-05-26 15:34:45,12.7,10.909,100,8
2021-05-26 16:05:25,11.5,11.218,100,30
2021-05-26 16:20:45,12.3,10.94,100,41
2021-05-26 16:36:04,12.3,10.849,100,33
2021-05-26 16:51:24,12.6,10.739,100,30
2021-05-26 17:06:45,12.4,10.784,100,36
2021-05-26 17:09:17,12.7,10.776,100,37
2021-05-26 17:24:37,14.1,10.441,100,48
2021-05-26 17:39:57,14.6,17.003,100,48
2021-05-26 17:55:16,14.5,9.797,100,46
2021-05-26 18:10:36,14.2,9.936,100,30
2021-05-26 18:25:56,14.1,10.391,100,13
2021-05-26 18:41:16,12.8,10.746,100,30
2021-05-26 19:11:55,12.8,10.669,100,47
2021-05-26 19:27:15,13.2,10.597,100,37
2021-05-27 08:29:00,9.8,10.859,100,27
2021-05-27 08:44:20,10.5,10.727,100,13
2021-05-27 08:59:41,11,10.594,100,20
2021-05-27 09:30:19,11.4,10.495,100,26
2021-05-27 09:45:39,11.3,10.535,100,18
2021-05-27 10:01:00,11.5,10.511,100,29
2021-05-27 10:16:18,11.8,10.487,100,20
2021-05-27 10:31:38,11.5,10.579,100,19
2021-05-27 10:46:59,11.6,10.589,100,14
2021-05-27 11:02:18,11.2,10.708,100,26
2021-05-27 11:17:37,11.7,10.575,100,43
2021-05-27 11:48:17,11.9,10.53,100,41
2021-05-27 12:03:36,12.1,10.534,100,41
2021-05-27 12:18:59,11.9,10.572,100,33
2021-05-27 12:34:17,12.1,10.573,100,42
2021-05-27 13:20:15,12.3,10.613,100,36
2021-05-27 13:50:59,12.6,10.533,100,32
2021-05-27 14:06:15,12.6,10.532,100,38
2021-05-27 14:21:38,12.6,10.622,100,41
2021-05-27 14:52:13,12.6,10.545,100,39
2021-05-27 15:07:33,12.6,10.601,100,37
2021-05-27 15:22:55,12.8,10.582,100,42
2021-05-27 15:38:13,13.5,10.404,100,41
2021-05-27 15:53:32,13.7,10.328,100,40
2021-05-27 16:08:54,14.1,10.255,100,30
2021-05-27 16:24:12,12.7,10.52,100,15
2021-05-27 16:39:32,12.4,10.66,100,34
2021-05-27 16:54:51,12.4,10.698,100,32
2021-05-27 17:10:11,12.1,10.74,100,25
2021-05-27 17:25:31,12.2,10.687,100,32
2021-05-27 17:40:51,12.8,10.483,100,42
2021-05-27 17:43:24,13.2,10.424,100,41
2021-05-27 17:58:44,13.3,10.391,100,25
2021-05-27 18:14:04,12.7,10.511,100,27
2021-05-27 18:29:23,12.2,10.631,100,26
2021-05-27 18:44:43,12.1,10.608,100,24
2021-05-27 18:45:03,12.1,10.608,100,24
2021-05-27 19:00:04,12.2,10.646,100,22
2021-05-27 19:15:22,12.3,10.619,100,11
2021-05-27 19:30:42,12.1,10.622,100,4
2021-05-27 19:46:03,11.9,10.621,100,3
2021-05-27 20:01:22,11.9,10.635,100,10
2021-05-27 20:32:03,11.7,10.642,100,1
2021-05-28 09:49:10,14.3,9.943,100,18
2021-05-28 10:04:26,14.3,9.906,100,41
2021-05-28 10:19:46,14.3,9.672,100,40
2021-05-28 10:50:25,14.3,9.663,100,42
2021-05-28 10:50:40,14.3,9.663,100,42
2021-05-28 11:05:45,13.8,9.893,100,42
2021-05-28 11:21:07,14.2,9.671,100,31
2021-05-28 11:36:24,14.2,9.666,100,40
2021-05-28 11:51:44,14.2,9.546,100,41
2021-05-28 12:22:24,15.6,9.244,100,40
2021-05-28 12:37:43,16.2,9.168,100,39
2021-05-28 12:53:04,15.6,9.239,100,27
2021-05-28 13:08:23,14.6,9.37,100,30
2021-05-28 13:23:42,14.4,9.454,100,35
2021-05-28 13:39:05,15.3,9.307,100,43
2021-05-28 14:09:41,17.5,9.147,100,43
2021-05-28 14:25:03,17.2,9.197,100,36
2021-05-28 14:40:21,18.3,9.04,100,41
2021-05-28 14:55:41,19,8.913,100,39
2021-05-28 15:11:01,18.5,9.024,100,29
2021-05-28 15:41:40,17.3,9.171,100,46
2021-05-28 15:57:00,19.7,13.884,100,43
2021-05-28 16:12:19,19.5,13.75,100,29
2021-05-28 16:27:39,18.6,10.126,100,35
2021-05-28 16:58:18,20.9,14.64,100,48
2021-05-28 17:13:38,20.7,16.76,100,15
2021-05-28 17:28:58,18.9,17.22,100,45
2021-05-28 17:59:37,21.1,16.671,100,45
2021-05-28 18:17:31,22.5,17.584,100,41
2021-05-28 18:32:50,21.8,10.489,100,41
2021-05-28 18:48:10,21.5,17.584,100,43
2021-05-28 19:03:30,21.9,17.456,100,31
2021-05-28 19:18:50,20.7,17.587,100,33
2021-05-28 19:34:10,19.9,17.867,100,29
2021-05-28 19:49:29,18.7,17.491,100,19
2021-05-28 20:04:49,18,9.304,100,13
2021-05-28 20:20:09,16.1,9.409,100,56
2021-05-28 20:35:28,14.8,9.53,100,38
2021-05-28 21:06:08,14.1,9.629,100,3
2021-05-28 21:21:28,14.4,9.737,100,52
2021-05-28 21:36:47,14.3,9.814,100,24
2021-05-28 21:52:08,14.2,9.866,100,2
2021-05-28 22:07:27,14,9.881,100,0
2021-05-28 22:22:47,13.6,9.938,100,0
2021-05-28 22:38:06,13.5,9.946,100,0
2021-05-28 22:53:26,13.2,9.965,100,0
2021-05-28 23:08:46,12.9,9.985,100,0
2021-05-28 23:24:06,12.8,10.019,100,0
2021-05-28 23:24:21,12.8,10.019,100,0
2021-05-28 23:39:25,12.4,10.046,100,0
2021-05-28 23:54:45,12.2,10.121,100,0
2021-05-29 00:10:05,11.8,10.262,100,0
2021-05-29 00:25:25,11.5,10.385,100,0
2021-05-29 00:40:44,11.2,10.454,100,0
2021-05-29 00:56:04,11,10.523,100,0
2021-05-29 01:11:24,10.6,10.572,100,0
2021-05-29 01:26:43,10.6,10.628,100,0
2021-05-29 01:42:03,10.3,10.638,100,0
2021-05-29 01:57:23,9.9,10.691,100,0
2021-05-29 01:57:38,9.9,10.691,100,0
2021-05-29 02:12:42,9.8,10.725,100,0
2021-05-29 02:28:02,9.5,10.736,100,0
2021-05-29 02:43:22,9.2,10.771,100,0
2021-05-29 02:58:41,9,10.808,100,0
2021-05-29 03:14:01,8.9,10.888,100,0
2021-05-29 03:29:21,8.8,10.953,100,0
2021-05-29 03:44:40,8.7,10.987,100,0
2021-05-29 04:00:00,8.4,11.023,100,0
2021-05-29 04:15:20,8.3,11.115,100,0
2021-05-29 04:30:39,7.7,11.21,100,0
2021-05-29 04:45:59,7.7,11.176,100,3
2021-05-29 05:01:19,7.3,11.211,100,24
2021-05-29 05:31:58,6.7,11.3,100,40
2021-05-29 05:47:18,6.9,11.24,100,6
2021-05-29 06:02:38,6.9,11.197,100,11
2021-05-29 06:17:57,7.4,11.126,100,14
2021-05-29 06:33:17,8,11.005,100,14
2021-05-29 06:48:37,8.2,10.956,100,16
2021-05-29 07:03:56,8.5,10.815,100,16
2021-05-29 07:19:16,8.9,10.563,100,20
2021-05-29 07:34:36,9.8,10.196,100,17
2021-05-29 07:49:55,11.1,9.942,100,42
2021-05-29 08:05:15,12.3,9.964,100,49
2021-05-29 08:20:35,13.9,9.34,100,42
2021-05-29 08:35:55,14.1,17.834,100,39
2021-05-29 08:51:14,14.3,15.292,100,46
2021-05-29 09:06:34,14.3,9.306,100,43
2021-05-29 09:21:54,14.2,9.275,100,41
2021-05-29 09:37:14,14.4,9.297,100,51
2021-05-29 09:52:33,15.8,17.258,100,45
2021-05-29 10:23:13,15.1,9.84,100,33
2021-05-29 10:38:32,14.9,9.836,100,39
2021-05-29 10:53:52,15.2,9.133,100,41
2021-05-29 11:09:12,15.2,15.544,100,47
2021-05-29 11:24:32,15.4,12.266,100,39
2021-05-29 11:39:51,15.3,11.36,100,37
2021-05-29 11:55:11,16.6,14.533,100,41
2021-05-29 12:10:31,17.8,15.031,100,40
2021-05-29 12:25:51,18.5,8.914,100,38
2021-05-29 12:41:11,18.6,8.698,100,39
2021-05-29 12:56:30,19,9.891,100,38
2021-05-29 13:11:50,19.2,40.784,100,39
2021-05-29 13:27:10,19.2,8.452,100,39
2021-05-29 13:42:30,19.2,8.453,100,37
2021-05-29 13:57:49,19.3,8.428,100,31
2021-05-29 14:13:09,18.8,8.516,100,30
2021-05-29 14:28:29,18.6,8.569,100,29
2021-05-29 14:43:48,18.4,8.633,100,29
2021-05-29 14:59:08,18.1,8.67,100,31
2021-05-29 15:14:28,18.1,8.676,100,29
2021-05-29 15:29:48,18,8.688,100,31
2021-05-29 15:45:07,18.5,8.6,100,34
2021-05-29 16:00:27,19.1,8.514,100,44
2021-05-29 16:31:07,19,8.509,100,30
2021-05-29 17:01:46,20.2,8.299,100,47
2021-05-29 17:17:06,20.9,8.199,100,43
2021-05-29 17:32:26,20.6,8.416,100,26
2021-05-29 17:47:45,19.7,8.423,100,44
2021-05-29 18:03:05,20.4,8.352,100,44
2021-05-29 18:18:25,20.6,8.354,100,40
2021-05-29 18:33:44,20.5,8.353,100,42
2021-05-29 19:06:57,21.9,8.412,100,40
2021-05-29 19:07:13,21.9,8.412,100,40
2021-05-29 19:22:17,20.8,8.509,100,38
2021-05-29 19:37:37,19.2,8.581,100,34
2021-05-29 19:52:57,18.2,8.819,100,29
2021-05-29 20:08:16,16.7,8.996,100,30
2021-05-29 20:38:56,14.6,9.145,100,24
2021-05-29 20:54:17,14.6,9.287,100,60
2021-05-29 21:09:35,14.7,9.427,100,28
2021-05-29 21:24:55,14.3,9.543,100,2
2021-05-29 21:40:15,13.9,9.655,100,36
2021-05-29 21:55:34,13.1,9.744,100,10
2021-05-29 22:10:54,12.7,9.868,100,0
2021-05-29 22:26:14,12.3,9.973,100,0
2021-05-29 22:41:33,12,10.005,100,0
2021-05-29 22:56:53,11.7,10.083,100,0
2021-05-29 23:12:13,11.3,10.157,100,0
2021-05-29 23:27:33,11.1,10.2,100,0
2021-05-29 23:42:52,10.9,10.256,100,0
2021-05-29 23:58:12,10.5,10.293,100,0
2021-05-30 00:13:32,10.3,10.321,100,0
2021-05-30 00:28:51,10.3,10.304,100,0
2021-05-30 00:29:07,10.3,10.304,100,0
2021-05-30 00:44:11,10,10.311,100,0
2021-05-30 00:59:31,9.9,10.304,100,0
2021-05-30 01:14:50,9.9,10.289,100,0
2021-05-30 01:30:10,9.7,10.268,100,0
2021-05-30 01:45:30,9.6,10.298,100,0
2021-05-30 02:00:49,9.3,10.327,100,0
2021-05-30 02:16:09,9.1,10.352,100,0
2021-05-30 02:31:29,9.1,10.372,100,0
2021-05-30 02:46:48,9,10.363,100,0
2021-05-30 03:02:08,8.9,10.382,100,0
2021-05-30 03:17:28,8.7,10.423,100,0
2021-05-30 03:32:48,8.8,10.442,100,0
2021-05-30 03:48:07,8.6,10.479,100,0
2021-05-30 04:03:27,8.3,10.527,100,0
2021-05-30 04:18:47,7.7,10.599,100,0
2021-05-30 04:34:06,7.3,10.629,100,0
2021-05-30 04:49:26,6.6,10.708,100,8
2021-05-30 05:20:05,6.2,10.807,100,5
2021-05-30 05:50:45,5.7,10.876,100,6
2021-05-30 06:06:04,5.8,10.875,100,11
2021-05-30 06:21:24,5.8,10.857,100,13
2021-05-30 06:36:44,6.5,10.705,100,14
2021-05-30 06:52:03,7.5,10.579,100,19
2021-05-30 07:07:23,8.5,10.389,100,22
2021-05-30 07:22:42,9.1,10.102,100,28
2021-05-30 07:38:02,10.3,9.703,100,20
2021-05-30 07:53:22,11.6,9.434,100,45
2021-05-30 08:08:42,13.7,8.973,100,32
2021-05-30 08:24:01,14.2,8.814,100,57
2021-05-30 08:39:21,14.5,8.637,100,45
2021-05-30 08:54:41,14.5,8.799,100,43
2021-05-30 09:10:00,14.7,8.885,100,52
2021-05-30 09:40:40,14.8,8.781,100,56
2021-05-30 09:40:56,14.8,8.781,100,56
2021-05-30 09:56:00,17.3,8.784,100,38
2021-05-30 10:11:20,15.4,8.889,100,41
2021-05-30 10:26:39,15.5,8.897,100,40
2021-05-30 10:41:59,15.3,8.899,100,37
2021-05-30 10:57:19,15.7,8.848,100,45
2021-05-30 11:12:38,17,8.828,100,36
2021-05-30 11:27:58,17.1,8.39,100,37
2021-05-30 11:43:18,18.4,8.283,100,36
2021-05-30 11:58:38,18.9,8.399,100,39
2021-05-30 12:13:57,19.4,8.241,100,31
2021-05-30 12:14:13,19.4,8.241,100,31
2021-05-30 12:29:17,18.8,8.333,100,27
2021-05-30 12:44:37,18.2,8.408,100,39
2021-05-30 12:59:57,19,8.292,100,36
2021-05-30 13:15:16,19.6,8.213,100,36
2021-05-30 13:30:36,20.2,8.089,100,38
2021-05-30 13:45:56,20.1,8.123,100,37
2021-05-30 14:01:16,20.6,7.906,100,41
2021-05-30 14:16:35,21.1,8.078,100,38
2021-05-30 14:31:55,21.4,8.387,100,35
2021-05-30 14:47:15,21.5,7.796,100,39
2021-05-30 15:02:35,21.8,11.221,100,37
2021-05-30 15:17:54,21.8,9.384,100,35
2021-05-30 15:33:14,22.2,23.22,100,43
2021-05-30 15:48:34,21.6,10.758,100,44
2021-05-30 16:19:14,21.3,7.909,100,23
2021-05-30 16:34:33,21.6,7.803,100,25
2021-05-30 16:49:53,21.4,7.909,100,48
2021-05-30 17:05:13,23.1,7.704,100,27
2021-05-30 17:20:32,21.9,7.845,100,29
2021-05-30 17:35:52,21.9,7.804,100,42
2021-05-30 17:51:12,22.8,7.591,100,41
2021-05-30 18:06:32,23.2,7.561,100,24
2021-05-30 18:21:51,22.2,7.807,100,39
2021-05-30 18:37:11,22.6,7.749,100,18
2021-05-30 18:52:31,21.3,7.962,100,47
2021-05-30 19:07:50,21.1,8.023,100,16
2021-05-30 19:23:11,20.1,8.165,100,9
2021-05-30 19:25:43,20,8.199,100,13
2021-05-30 19:41:03,19.6,8.237,100,3
2021-05-30 19:56:23,18.8,8.333,100,15
2021-05-30 20:11:43,18.6,8.375,100,20
2021-05-30 20:27:02,18.6,8.364,100,17
2021-05-30 20:42:22,17.7,8.438,100,10
2021-05-30 20:57:42,16,8.581,100,58
2021-05-30 21:13:02,15,8.678,100,31
2021-05-30 21:28:21,14.7,8.792,100,59
2021-05-30 21:43:41,14.6,8.856,100,29
2021-05-30 21:59:01,14.7,8.856,100,7
2021-05-30 22:14:21,14.4,8.919,100,0
2021-05-30 22:29:41,14.6,8.928,100,0
2021-05-30 22:45:00,14.4,8.977,100,0
2021-05-30 23:15:39,13.9,9.046,100,0
2021-05-30 23:30:59,13.9,9.047,100,0
2021-05-30 23:46:19,13.4,9.072,100,0
2021-05-31 00:01:39,12.9,9.127,100,0
2021-05-31 00:16:58,12.6,9.158,100,0
2021-05-31 00:32:18,12.2,9.225,100,0
2021-05-31 00:47:38,11.8,9.316,100,0
2021-05-31 01:02:58,11.5,9.395,100,0
2021-05-31 01:18:17,11.3,9.463,100,0
2021-05-31 01:33:37,11.1,9.519,100,0
2021-05-31 01:48:57,10.7,9.591,100,0
2021-05-31 02:04:16,10.4,9.643,100,0
2021-05-31 07:10:51,9.7,9.597,100,28
2021-05-31 07:11:06,9.7,9.597,100,28
2021-05-31 07:26:10,10.6,9.349,100,31
2021-05-31 07:41:30,11.7,9.149,100,39
2021-05-31 07:56:50,12.7,8.826,100,41
2021-05-31 08:12:10,14.4,8.408,100,44
2021-05-31 08:27:29,14.6,8.319,100,42
2021-05-31 08:42:49,15.7,8.234,100,45
2021-05-31 08:58:09,16.6,8.237,100,41
2021-05-31 09:13:29,18.7,8.065,100,46
2021-05-31 09:28:48,18.9,8.101,100,44
2021-05-31 09:44:08,18.8,8.095,100,48
2021-05-31 09:44:24,18.8,8.095,100,48
2021-05-31 09:59:29,20.1,7.926,100,36
2021-05-31 10:14:48,19.4,8.011,100,36
