"","datetime","temp_in_degrees_c","magnitude_in_kohm","battery_in_percent","solar_in_percent","tree_id"
"160",2021-03-07,20.1426573426573,3.5736013986014,74.5524475524475,11.8321678321678,"mof_cst_00050"
"161",2021-03-08,20.521052631579,3.76131578947369,73.6210526315789,11.3052631578947,"mof_cst_00050"
"162",2021-03-29,18.1920792079208,15.0059306930693,65.4752475247525,7.86138613861386,"mof_cst_00050"
"163",2021-03-30,13.7266666666667,18.1785666666667,64.9851851851852,9.91111111111111,"mof_cst_00050"
"164",2021-03-31,15.1010791366906,17.4779388489209,64.6223021582734,10.3992805755396,"mof_cst_00050"
"165",2021-04-01,14.7444029850746,17.3501156716418,64.2276119402985,10.4626865671642,"mof_cst_00050"
"166",2021-04-02,8.07554744525548,21.2215328467153,63.2372262773723,11.0985401459854,"mof_cst_00050"
"167",2021-04-03,7.17211895910781,22.295249070632,62.8104089219331,12.0855018587361,"mof_cst_00050"
"168",2021-04-04,5.90518518518518,23.5726148148148,62.1814814814815,11.3962962962963,"mof_cst_00050"
"169",2021-04-05,2.42639405204461,26.345531598513,61.7323420074349,10.7657992565056,"mof_cst_00050"
"170",2021-04-06,2.02548262548262,29.1353127413127,61.1196911196911,12.8571428571429,"mof_cst_00050"
"171",2021-04-07,1.23828125,30.76981640625,60.6171875,12.14453125,"mof_cst_00050"
"172",2021-04-08,3.55193798449612,25.4238100775194,60.0077519379845,13.0387596899225,"mof_cst_00050"
"173",2021-04-09,7.96392156862745,22.8783764705882,59.5882352941176,11.9686274509804,"mof_cst_00050"
"174",2021-04-10,7.28345864661653,19.4003909774436,58.7593984962406,10.2293233082707,"mof_cst_00050"
"175",2021-04-11,6.6441947565543,19.2096629213483,58.314606741573,10.059925093633,"mof_cst_00050"
"176",2021-04-12,4.08768656716418,22.0338992537313,58.0410447761194,13.5074626865672,"mof_cst_00050"
"177",2021-04-13,3.55,27.1701842105263,57.4172932330827,12.6165413533835,"mof_cst_00050"
